mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__alpha,param_vectorizer__max_df,param_vectorizer__norm,param_vectorizer__smooth_idf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
1.9244155585765839,0.1261865187517032,0.2194139063358307,0.011760554349931346,0.0001,0.25,l1,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.8665793978451314,0.859775641025641,0.8642172523961662,0.8589846897663176,0.8670079293385526,0.8679704124024723,0.8633540372670807,0.8727382388419783,0.8650784498604175,0.004212785657720582,105
1.8269855678081512,0.04172576534470363,0.2247139811515808,0.01774048165155038,0.0001,0.25,l1,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.8661560169320701,0.859775641025641,0.8637316561844864,0.8584088620342396,0.8671820098383697,0.8669641046440885,0.8627254509018036,0.8715937657114127,0.864567188409014,0.004022649692936895,109
1.8569078743457794,0.026243486303942246,0.22444292902946472,0.010993310546337632,0.0001,0.25,l2,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.8635903663226068,0.8572866344605475,0.8608128449573508,0.8569405099150141,0.8647830474268415,0.8647603541263864,0.8591875818969863,0.8697932425617753,0.8621443227084387,0.004116968810704386,113
1.9160989224910736,0.03231620934040118,0.238858163356781,0.009444815852106584,0.0001,0.25,l2,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.8632175761871013,0.8564241875440185,0.8598694123556002,0.8558704453441295,0.8632280205915009,0.8636595051420425,0.8582375478927203,0.868959951578735,0.861183330829481,0.004126233084793599,117
1.96206733584404,0.05099301163549412,0.2354465126991272,0.01218456511777944,0.0001,0.25,,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.8572297091903942,0.8517210053497526,0.855533199195171,0.8514007308160779,0.8585277188730687,0.8592411260709915,0.851601171835539,0.8629472407519709,0.8560252377603706,0.003963839183269664,137
2.0104490518569946,0.04549359081029518,0.24723130464553833,0.012792656409716073,0.0001,0.25,,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.8561879684018635,0.8509780197620489,0.8553028778426243,0.8500659831489189,0.8574313408723748,0.8586867862969005,0.8511111111111112,0.8626579080343607,0.8553027494337753,0.004101240930574144,141
2.0481172502040863,0.04558294092218673,0.24816179275512695,0.008338110549513627,0.0001,0.5,l1,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.8665793978451314,0.859775641025641,0.8642172523961662,0.8589846897663176,0.8670079293385526,0.8679704124024723,0.8633540372670807,0.8727382388419783,0.8650784498604175,0.004212785657720582,105
2.359576106071472,0.2813833681768801,0.3201335370540619,0.035095749760978415,0.0001,0.5,l1,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.8661560169320701,0.859775641025641,0.8637316561844864,0.8584088620342396,0.8671820098383697,0.8669641046440885,0.8627254509018036,0.8715937657114127,0.864567188409014,0.004022649692936895,109
2.6735953986644745,0.07875445899041417,0.32001838088035583,0.013205476950379354,0.0001,0.5,l2,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.8635903663226068,0.8572866344605475,0.8608128449573508,0.8569405099150141,0.8647830474268415,0.8647603541263864,0.8591875818969863,0.8697932425617753,0.8621443227084387,0.004116968810704386,113
2.6826379895210266,0.04341607970181397,0.319399893283844,0.01148012930014877,0.0001,0.5,l2,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.8632175761871013,0.8564241875440185,0.8598694123556002,0.8558704453441295,0.8632280205915009,0.8636595051420425,0.8582375478927203,0.868959951578735,0.861183330829481,0.004126233084793599,117
2.6615017354488373,0.06120701435875762,0.3193734586238861,0.008974969251427403,0.0001,0.5,,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.8572297091903942,0.8517210053497526,0.855533199195171,0.8514007308160779,0.8585277188730687,0.8592411260709915,0.851601171835539,0.8629472407519709,0.8560252377603706,0.003963839183269664,137
2.716116487979889,0.0895107278999017,0.323294073343277,0.008115310211546567,0.0001,0.5,,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.8561879684018635,0.8509780197620489,0.8553028778426243,0.8500659831489189,0.8574313408723748,0.8586867862969005,0.8511111111111112,0.8626579080343607,0.8553027494337753,0.004101240930574144,141
