mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__C,param_estimator__penalty,param_estimator__solver,param_vectorizer__max_df,param_vectorizer__norm,param_vectorizer__smooth_idf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
7.323309570550919,0.20025997084534988,0.30254116654396057,0.0128415663688774,100,l2,newton-cg,0.25,l1,True,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.8874340021119325,0.8854450261780105,0.883930442069977,0.8830538859010861,0.884469696969697,0.8885106382978725,0.8855731848271514,0.8878079729301047,0.8857781061607289,0.001838110124471358,389
6.7295030653476715,0.19669391027867972,0.27286913990974426,0.009090823668261007,100,l2,newton-cg,0.25,l1,False,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.8880211081794196,0.8861209964412812,0.8841884816753927,0.8831962892683956,0.8842348979162281,0.8883923821683157,0.88569027106535,0.8876440122608603,0.8859360548719054,0.0018319042420250418,381
8.97742074728012,0.19291931359925504,0.29291582107543945,0.020285859383344523,100,l2,newton-cg,0.25,l2,True,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.883516953684886,0.8806444774220903,0.8788934642593179,0.8764478764478765,0.8775553662691652,0.8839516824849007,0.8828175026680897,0.8827438370846731,0.8808213950401249,0.0026992543118416704,505
8.853363424539566,0.2897801001607684,0.30404260754585266,0.03602914395797573,100,l2,newton-cg,0.25,l2,False,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.88366124893071,0.8808312128922817,0.8787591009813231,0.876112839214845,0.8774358428282397,0.884051724137931,0.8826791808873721,0.8828828828828827,0.8808017540944482,0.0028302699818318084,509
55.38736042380333,6.615602848013929,0.3669681251049042,0.093898632169369,100,l2,newton-cg,0.25,,True,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.8314726209463051,0.8260593220338983,0.8308955066821005,0.8240591830170473,0.8246986677944597,0.8240214477211796,0.825322391559203,0.8222628915922059,0.8260990039182999,0.0031152991075214056,1328
57.45780497789383,3.551116878481551,0.33472511172294617,0.047570462111920675,100,l2,newton-cg,0.25,,False,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.8313842228364874,0.8258980608244145,0.8305459135373936,0.8232897276431482,0.8239026969857218,0.823428448830723,0.8247840460701718,0.8219855867484135,0.8256523379345593,0.0032528797829031566,1332
6.348326921463013,0.7212514112266678,0.316125750541687,0.023092752157670107,100,l2,newton-cg,0.5,l1,True,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.8874340021119325,0.8854450261780105,0.883930442069977,0.8830538859010861,0.884469696969697,0.8885106382978725,0.8855731848271514,0.8878079729301047,0.8857781061607289,0.001838110124471358,389
5.887764513492584,0.4454884080443863,0.33853277564048767,0.037176894845774265,100,l2,newton-cg,0.5,l1,False,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.8880211081794196,0.8861209964412812,0.8841884816753927,0.8831962892683956,0.8842348979162281,0.8883923821683157,0.88569027106535,0.8876440122608603,0.8859360548719054,0.0018319042420250418,381
7.743267118930817,0.21049950503681378,0.3416648209095001,0.011848350143514621,100,l2,newton-cg,0.5,l2,True,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.883516953684886,0.8806444774220903,0.8788934642593179,0.8764478764478765,0.8775553662691652,0.8839516824849007,0.8828175026680897,0.8827438370846731,0.8808213950401249,0.0026992543118416704,505
7.441722989082336,0.47330555732237456,0.34256210923194885,0.015281000042841985,100,l2,newton-cg,0.5,l2,False,"{'estimator__C': 100, 'estimator__penalty': 'l2', 'estimator__solver': 'newton-cg', 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.88366124893071,0.8808312128922817,0.8787591009813231,0.876112839214845,0.8774358428282397,0.884051724137931,0.8826791808873721,0.8828828828828827,0.8808017540944482,0.0028302699818318084,509
