mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__splitter,param_vectorizer__max_df,param_vectorizer__norm,param_vectorizer__smooth_idf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0.5627253949642181,0.020802907917624954,0.06130737066268921,0.009162432924511391,5,2,5,best,0.6,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.2292307692307692,0.23798965262379895,0.20673813169984684,0.21681068342498033,0.20950965824665677,0.23023791250959325,0.20238095238095238,0.20559440559440562,0.21731152071387544,0.012598979809911143,965
0.56497523188591,0.017125932641384095,0.06299969553947449,0.005299119274105672,5,2,5,best,0.6,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.2292307692307692,0.23798965262379895,0.20673813169984684,0.21681068342498033,0.20950965824665677,0.23023791250959325,0.20238095238095238,0.20559440559440562,0.21731152071387544,0.012598979809911143,965
0.567575991153717,0.017580130015372782,0.06388217210769653,0.008154535736841866,5,2,5,best,1.0,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.23514211886304906,0.24005891016200293,0.20705521472392638,0.21783741120757696,0.20251396648044695,0.23006134969325154,0.20253164556962025,0.2052002810962755,0.2175501122245187,0.014521705770202275,959
0.5644719004631042,0.01405492370021404,0.061857253313064575,0.00768000206025248,5,2,5,best,1.0,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.23134328358208955,0.24005891016200293,0.2072141212586339,0.21766561514195581,0.20251396648044695,0.23059185242121447,0.213668499607227,0.2052002810962755,0.21853206621873078,0.01303738688008703,913
0.5751101970672607,0.015191519915925347,0.060895711183547974,0.003185126109428643,5,2,5,best,1.0,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.2292307692307692,0.2376383763837638,0.20583717357910908,0.21852731591448935,0.20950965824665677,0.23148148148148148,0.21383647798742136,0.2063157894736842,0.2190471302871719,0.01150504506517492,889
0.5777475535869598,0.02148263020922945,0.067241370677948,0.01218100533564956,5,2,5,best,1.0,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.22786759045419555,0.2376383763837638,0.20652173913043478,0.21763304209690226,0.20997766195085632,0.23094688221709003,0.213668499607227,0.2063157894736842,0.21882119766426927,0.011162368209848735,897
0.574913501739502,0.020711276245823137,0.06469166278839111,0.009804149667055983,5,2,5,best,1.0,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.2292307692307692,0.23798965262379895,0.20673813169984684,0.21681068342498033,0.20950965824665677,0.23023791250959325,0.20238095238095238,0.20559440559440562,0.21731152071387544,0.012598979809911143,965
0.564575582742691,0.019140627641876826,0.05954855680465698,0.005382543821465321,5,2,5,best,1.0,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.2292307692307692,0.23798965262379895,0.20673813169984684,0.21681068342498033,0.20950965824665677,0.23023791250959325,0.20238095238095238,0.20559440559440562,0.21731152071387544,0.012598979809911143,965
0.552581250667572,0.01189251979620593,0.061304330825805664,0.008352009917597087,5,2,5,random,0.3,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.26523297491039427,0.3221476510067114,0.19771863117870722,0.25830258302583026,0.3855421686746988,0.42261904761904756,0.23104693140794222,0.20224719101123595,0.28560714735432097,0.07818664736126409,657
0.5622007250785828,0.01266685161430532,0.058472782373428345,0.00329147286747292,5,2,5,random,0.3,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.26241134751773054,0.3221476510067114,0.19771863117870722,0.25830258302583026,0.3855421686746988,0.29928741092636585,0.23188405797101452,0.19230769230769232,0.2687001928260938,0.06105483180836574,753
0.5685037076473236,0.01415079025151028,0.06349053978919983,0.009909929789283456,5,2,5,random,0.3,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.26241134751773054,0.272108843537415,0.21505376344086022,0.2592592592592593,0.32258064516129037,0.4099378881987578,0.281045751633987,0.36645962732919257,0.2986071407598116,0.05960635914520082,479
0.544198215007782,0.010229525788344976,0.05822789669036865,0.0011355277481532129,5,2,5,random,0.3,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.23316062176165803,0.38607594936708856,0.21505376344086022,0.2592592592592593,0.33015873015873015,0.36423841059602646,0.281045751633987,0.3344051446945338,0.300424703864018,0.058448588018323346,459
0.5581735074520111,0.014685138747414539,0.058401644229888916,0.0015603891873067065,5,2,5,random,0.3,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.2536231884057971,0.37785016286644957,0.21352313167259784,0.38650306748466257,0.2631578947368421,0.3908794788273615,0.27631578947368424,0.33226837060702874,0.31176513550930296,0.06450169436298904,381
0.5579771101474762,0.013652904086244387,0.06061679124832153,0.004258188396183896,5,2,5,random,0.3,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.2536231884057971,0.37785016286644957,0.21352313167259784,0.38650306748466257,0.2631578947368421,0.3908794788273615,0.27631578947368424,0.33226837060702874,0.31176513550930296,0.06450169436298904,381
0.5723305642604828,0.01812369923828011,0.060323238372802734,0.0014363226773444547,5,2,5,random,0.6,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.2996515679442509,0.2997762863534676,0.3011764705882353,0.4115755627009647,0.2702702702702703,0.3850931677018634,0.2772277227722772,0.35143769968051114,0.3245260935014801,0.04864096165543914,291
0.5659406185150146,0.01916430210894234,0.06010013818740845,0.0034942264259053336,5,2,5,random,0.6,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.2996515679442509,0.29796839729119645,0.3011764705882353,0.1984732824427481,0.2702702702702703,0.3850931677018634,0.1974569932685116,0.38338658146964855,0.2916845913720906,0.06647671897771301,590
0.5779281556606293,0.024902562844936683,0.06229403614997864,0.0010693375174773477,5,2,5,random,0.6,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.2996515679442509,0.3388704318936877,0.20552147239263802,0.298932384341637,0.27609427609427606,0.3850931677018634,0.20253164556962025,0.3452768729641694,0.2939964773627678,0.06073758284196457,521
0.5507721304893494,0.0102017146849424,0.06493917107582092,0.0122744330997085,5,2,5,random,0.6,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.2996515679442509,0.3388704318936877,0.20552147239263802,0.3612040133779264,0.27609427609427606,0.3202614379084967,0.20253164556962025,0.3452768729641694,0.29367646476813314,0.05744055989961132,533
0.5584233403205872,0.015787224251684523,0.061984091997146606,0.006993983681035247,5,2,5,random,0.6,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.28373702422145325,0.3850931677018634,0.20238095238095238,0.21388667198723066,0.26885245901639343,0.4437689969604863,0.20238095238095238,0.3333333333333334,0.29167919474783316,0.08379790589220489,592
0.5636877715587616,0.01273160958290389,0.05863380432128906,0.0012353430907577304,5,2,5,random,0.6,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.28373702422145325,0.3850931677018634,0.20238095238095238,0.21388667198723066,0.26885245901639343,0.4437689969604863,0.20238095238095238,0.3333333333333334,0.29167919474783316,0.08379790589220489,592
0.5559628903865814,0.015601529907439448,0.06106570363044739,0.00406633523691316,5,2,5,random,1.0,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.2996515679442509,0.2997762863534676,0.3011764705882353,0.4115755627009647,0.2702702702702703,0.3850931677018634,0.2772277227722772,0.35143769968051114,0.3245260935014801,0.04864096165543914,291
0.5481319427490234,0.017333384331761577,0.05803966522216797,0.0026392859225775373,5,2,5,random,1.0,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.2996515679442509,0.29796839729119645,0.3011764705882353,0.1984732824427481,0.2702702702702703,0.3850931677018634,0.1974569932685116,0.38338658146964855,0.2916845913720906,0.06647671897771301,590
0.5585374236106873,0.024056910613072094,0.06417021155357361,0.007685703574838076,5,2,5,random,1.0,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.2996515679442509,0.3388704318936877,0.20552147239263802,0.298932384341637,0.27609427609427606,0.3850931677018634,0.20253164556962025,0.3452768729641694,0.2939964773627678,0.06073758284196457,521
0.5513293445110321,0.009420476218739544,0.05769908428192139,0.0033955073762248983,5,2,5,random,1.0,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.2996515679442509,0.3388704318936877,0.20552147239263802,0.3612040133779264,0.27609427609427606,0.3202614379084967,0.20253164556962025,0.3452768729641694,0.29367646476813314,0.05744055989961132,533
0.5516311228275299,0.01385234512086255,0.05967181921005249,0.002116329060197473,5,2,5,random,1.0,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.28373702422145325,0.3850931677018634,0.20238095238095238,0.21388667198723066,0.26885245901639343,0.4437689969604863,0.20238095238095238,0.3333333333333334,0.29167919474783316,0.08379790589220489,592
0.5540482997894287,0.015611942796928796,0.06268849968910217,0.007741264554663106,5,2,5,random,1.0,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.28373702422145325,0.3850931677018634,0.20238095238095238,0.21388667198723066,0.26885245901639343,0.4437689969604863,0.20238095238095238,0.3333333333333334,0.29167919474783316,0.08379790589220489,592
0.5683450400829315,0.017878932886681943,0.06149744987487793,0.006383423332343064,5,2,25,best,0.3,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.24475524475524474,0.31152647975077885,0.260047281323877,0.3157894736842105,0.2684563758389262,0.3450479233226837,0.27062706270627057,0.31756756756756754,0.2917271761186949,0.03293660103701309,588
0.5629071295261383,0.02063783687555579,0.05850028991699219,0.000950536969036413,5,2,25,best,0.3,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.2569444444444444,0.31152647975077885,0.2619047619047619,0.3102310231023102,0.26143790849673204,0.3450479233226837,0.27062706270627057,0.31756756756756754,0.2919108964119437,0.03103794451216989,581
0.5610968768596649,0.019481861281307838,0.060199469327926636,0.0038943438434327583,5,2,25,best,0.3,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.25517241379310346,0.31055900621118016,0.27184466019417475,0.31249999999999994,0.2649006622516556,0.34838709677419355,0.27631578947368424,0.2828282828282828,0.29031348894078435,0.029044006757787667,621
0.5623624622821808,0.01970974157829204,0.06128185987472534,0.00675969423773423,5,2,25,best,0.3,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.24305555555555555,0.31055900621118016,0.2727272727272727,0.31249999999999994,0.2649006622516556,0.3495145631067961,0.27631578947368424,0.27999999999999997,0.28869660616576803,0.031378092714218604,636
0.5530951917171478,0.01250825619708099,0.060623228549957275,0.004747170024475857,5,2,25,best,0.3,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.26241134751773054,0.32573289902280134,0.2727272727272727,0.3137254901960784,0.2649006622516556,0.35668789808917195,0.27631578947368424,0.27999999999999997,0.29406266990979935,0.03188198480561015,517
0.5512199699878693,0.012836813854427882,0.06189212203025818,0.01036309555935676,5,2,25,best,0.3,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.26241134751773054,0.32573289902280134,0.2727272727272727,0.3137254901960784,0.2649006622516556,0.35668789808917195,0.27631578947368424,0.27999999999999997,0.29406266990979935,0.03188198480561015,517
0.5650359392166138,0.019086329054715898,0.05989408493041992,0.001982790847636181,5,2,25,best,0.6,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.23999999999999996,0.24005891016200293,0.20705521472392638,0.21783741120757696,0.20251396648044695,0.23006134969325154,0.20253164556962025,0.2052002810962755,0.21815734736663756,0.015324035023573353,933
0.5634221732616425,0.013293436315655164,0.0638420581817627,0.007317383414915536,5,2,25,best,0.6,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.23134328358208955,0.24005891016200293,0.2072141212586339,0.21766561514195581,0.20251396648044695,0.23059185242121447,0.213668499607227,0.2052002810962755,0.21853206621873078,0.01303738688008703,913
0.572235107421875,0.015873950504027838,0.06345069408416748,0.008869469284166119,5,2,25,best,0.6,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.2292307692307692,0.2376383763837638,0.20583717357910908,0.21852731591448935,0.20950965824665677,0.23148148148148148,0.21383647798742136,0.2063157894736842,0.2190471302871719,0.01150504506517492,889
0.5711343884468079,0.017849698746843914,0.05900329351425171,0.0010301961949446517,5,2,25,best,0.6,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.22786759045419555,0.2376383763837638,0.20652173913043478,0.21763304209690226,0.20997766195085632,0.23094688221709003,0.213668499607227,0.2063157894736842,0.21882119766426927,0.011162368209848735,897
0.5550060272216797,0.016503472403468087,0.057967960834503174,0.0014011204285685115,5,2,25,best,0.6,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.2292307692307692,0.23798965262379895,0.20673813169984684,0.21681068342498033,0.20950965824665677,0.23023791250959325,0.20238095238095238,0.20559440559440562,0.21731152071387544,0.012598979809911143,965
0.5591844320297241,0.017175115431057736,0.05912461876869202,0.003058064851810176,5,2,25,best,0.6,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.2292307692307692,0.23798965262379895,0.20673813169984684,0.21681068342498033,0.20950965824665677,0.23023791250959325,0.20238095238095238,0.20559440559440562,0.21731152071387544,0.012598979809911143,965
0.5673393309116364,0.01446949742009765,0.062034547328948975,0.007494985990445796,5,2,25,best,1.0,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.23999999999999996,0.24005891016200293,0.20705521472392638,0.21783741120757696,0.20251396648044695,0.23006134969325154,0.20253164556962025,0.2052002810962755,0.21815734736663756,0.015324035023573353,933
0.5691530406475067,0.016992303587422514,0.059906572103500366,0.0007360549365293516,5,2,25,best,1.0,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.23134328358208955,0.24005891016200293,0.2072141212586339,0.21766561514195581,0.20251396648044695,0.23059185242121447,0.213668499607227,0.2052002810962755,0.21853206621873078,0.01303738688008703,913
0.5693521499633789,0.009929333892312365,0.06036338210105896,0.0021498839833392273,5,2,25,best,1.0,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.2292307692307692,0.2376383763837638,0.20583717357910908,0.21852731591448935,0.20950965824665677,0.23148148148148148,0.21383647798742136,0.2063157894736842,0.2190471302871719,0.01150504506517492,889
0.5729294717311859,0.011658570466146977,0.06088435649871826,0.0022158165633363093,5,2,25,best,1.0,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.22786759045419555,0.2376383763837638,0.20652173913043478,0.21763304209690226,0.20997766195085632,0.23094688221709003,0.213668499607227,0.2063157894736842,0.21882119766426927,0.011162368209848735,897
