mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__criterion,param_estimator__max_depth,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,param_vectorizer__max_df,param_vectorizer__norm,param_vectorizer__smooth_idf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0.7892579138278961,0.13350337556407813,0.11530375480651855,0.005761525545619089,gini,5,2,5,100,0.25,l1,True,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4556962025316455,0.48841354723707664,0.46575342465753433,0.4752186588921282,0.45674740484429066,0.46036585365853655,0.4617737003058105,0.44733044733044725,0.46391240493218366,0.011950331145766874,846
0.8643252849578857,0.13906397476549984,0.11649546027183533,0.0025951653127739864,gini,5,2,5,100,0.25,l1,False,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.4507042253521127,0.5083487940630798,0.4695121951219512,0.47536231884057967,0.4536082474226804,0.450229709035222,0.4692913385826772,0.4467153284671533,0.465471519610682,0.01907263862184237,818
0.9424427449703217,0.056073683289677316,0.11879360675811768,0.0054841157537598405,gini,5,2,5,100,0.25,l2,True,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.4571428571428572,0.49340866290018837,0.4606240713224368,0.48,0.4382207578253707,0.45695364238410596,0.44716692189892804,0.44837758112094395,0.4602368118243539,0.016983915357450415,896
1.0544745326042175,0.03259532623849571,0.12199267745018005,0.00526446524842866,gini,5,2,5,100,0.25,l2,False,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.46242774566473993,0.4943820224719101,0.46084337349397586,0.4820359281437126,0.43793103448275855,0.4651162790697674,0.4553846153846154,0.4665629860031104,0.4655854980893238,0.015820550819961865,811
1.0475201606750488,0.04772299182829816,0.1207585334777832,0.007412485461339066,gini,5,2,5,100,0.25,,True,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.46241134751773044,0.5213849287169042,0.47987616099071206,0.4862385321100918,0.43170320404721757,0.4698205546492659,0.472668810289389,0.5023696682464455,0.4783091508209696,0.025071113555860003,550
1.0560029745101929,0.057135171882250695,0.11642718315124512,0.007067852298219972,gini,5,2,5,100,0.25,,False,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.46241134751773044,0.5203252032520325,0.47987616099071206,0.4862385321100918,0.43170320404721757,0.4698205546492659,0.472668810289389,0.5023696682464455,0.4781766851378606,0.02484494798429587,552
1.0239509046077728,0.057407128166538396,0.1166306734085083,0.0030518404243508193,gini,5,2,5,100,0.5,l1,True,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4484848484848485,0.40089086859688206,0.47887323943661975,0.4924471299093655,0.465625,0.36996735582154516,0.36269430051813467,0.4671052631578947,0.4357610007406613,0.0474231910752056,1597
1.0254955291748047,0.04530025280921688,0.11249500513076782,0.013106394605814592,gini,5,2,5,100,0.5,l1,False,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.4481707317073171,0.4,0.4758942457231726,0.48153618906942386,0.4716981132075472,0.3673913043478261,0.37446808510638296,0.4638157894736842,0.43537180732941927,0.044225937184839345,1606
1.0296621024608612,0.04759699614871579,0.11933627724647522,0.00845309497678284,gini,5,2,5,100,0.5,l2,True,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.453857791225416,0.3982102908277405,0.37133550488599354,0.49310872894333835,0.4596273291925466,0.37199124726477023,0.37381203801478347,0.4711696869851729,0.42413907716747024,0.04720174170930595,1819
1.0423318147659302,0.050753808905010654,0.11785867810249329,0.006552641248386364,gini,5,2,5,100,0.5,l2,False,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.4522003034901365,0.39420935412026725,0.37214363438520126,0.4968944099378881,0.4648318042813455,0.3703703703703703,0.3717001055966209,0.4701986754966887,0.4240685822098148,0.048859939767940626,1822
