mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__alpha,param_vectorizer__max_df,param_vectorizer__norm,param_vectorizer__smooth_idf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0.5269952118396759,0.011053470396812537,0.06540998816490173,0.009343984939651028,0.0001,0.75,l1,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4103092783505155,0.41860465116279066,0.4113924050632912,0.41816261879619854,0.39874081846799575,0.4004044489383216,0.39390862944162436,0.392079207920792,0.4054502572676912,0.009849062803785173,127
0.5230970978736877,0.01150551579086721,0.06975343823432922,0.010731116325687847,0.0001,0.75,l1,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.40740740740740744,0.41509433962264153,0.4100946372239748,0.4172813487881981,0.3970741901776385,0.39959636730575177,0.39311043566362724,0.3924677898909812,0.4040158145100276,0.009132120021347102,130
0.5126436948776245,0.013746632478518461,0.06274107098579407,0.0089633827620299,0.0001,0.75,l2,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.41816261879619854,0.42320085929108486,0.416221985058698,0.421505376344086,0.4004214963119073,0.4033092037228542,0.40208333333333335,0.39717741935483875,0.41026028652662516,0.009842779683320521,112
0.5113717019557953,0.015706317644998108,0.06502705812454224,0.008952240024612685,0.0001,0.75,l2,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.416403785488959,0.4227467811158798,0.415335463258786,0.41800643086816724,0.4004214963119073,0.40372670807453415,0.40208333333333335,0.3975782038345106,0.4095377752857597,0.008961210457568715,116
0.5113294720649719,0.02348885998728844,0.06389892101287842,0.004188371871547703,0.0001,0.75,,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.4151738672286618,0.41702127659574467,0.41541755888650966,0.4198062432723359,0.4042553191489362,0.40208333333333335,0.39874739039665974,0.39918116683725696,0.40896076946242976,0.008156921299862478,120
0.5104135572910309,0.014931922168440274,0.06111392378807068,0.0019611326487285734,0.0001,0.75,,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.41386554621848737,0.4143763213530655,0.4110756123535676,0.41810344827586204,0.40170031880977686,0.4,0.395010395010395,0.3983656792645557,0.40656216516071375,0.008179992126895054,124
0.5215731561183929,0.015664320117510993,0.061640650033950806,0.004196759408578757,0.0001,1.0,l1,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4103092783505155,0.41860465116279066,0.4113924050632912,0.41816261879619854,0.39874081846799575,0.4004044489383216,0.39390862944162436,0.392079207920792,0.4054502572676912,0.009849062803785173,127
0.5053302347660065,0.0193286165761959,0.06338149309158325,0.0069007949047408266,0.0001,1.0,l1,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.40740740740740744,0.41509433962264153,0.4100946372239748,0.4172813487881981,0.3970741901776385,0.39959636730575177,0.39311043566362724,0.3924677898909812,0.4040158145100276,0.009132120021347102,130
0.5149952173233032,0.021866638856035472,0.06573975086212158,0.007937079222134031,0.0001,1.0,l2,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.41816261879619854,0.42320085929108486,0.416221985058698,0.421505376344086,0.4004214963119073,0.4033092037228542,0.40208333333333335,0.39717741935483875,0.41026028652662516,0.009842779683320521,112
0.5117559134960175,0.0148915902125365,0.061302632093429565,0.002796636419997117,0.0001,1.0,l2,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.416403785488959,0.4227467811158798,0.415335463258786,0.41800643086816724,0.4004214963119073,0.40372670807453415,0.40208333333333335,0.3975782038345106,0.4095377752857597,0.008961210457568715,116
0.5069643259048462,0.02131950350931403,0.06201732158660889,0.002648465389350926,0.0001,1.0,,True,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.4151738672286618,0.41702127659574467,0.41541755888650966,0.4198062432723359,0.4042553191489362,0.40208333333333335,0.39874739039665974,0.39918116683725696,0.40896076946242976,0.008156921299862478,120
0.5064147412776947,0.022235252738072697,0.060398489236831665,0.00583053063909571,0.0001,1.0,,False,"{'estimator__alpha': 0.0001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.41386554621848737,0.4143763213530655,0.4110756123535676,0.41810344827586204,0.40170031880977686,0.4,0.395010395010395,0.3983656792645557,0.40656216516071375,0.008179992126895054,124
0.5028074383735657,0.012656436891431717,0.06082510948181152,0.003400106597097911,0.001,0.25,l1,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.432258064516129,0.4270152505446623,0.4207119741100323,0.4415011037527594,0.40768409818569906,0.4134312696747114,0.4139387539598733,0.406570841889117,0.42038891957912294,0.011581120599956848,87
0.5073142945766449,0.016774232047265452,0.059935152530670166,0.0017493064813029092,0.001,0.25,l1,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.43057050592034446,0.4282608695652174,0.4193548387096774,0.4405286343612335,0.40638297872340423,0.4113326337880378,0.4096638655462185,0.40490797546012264,0.41887528775928196,0.012180159009001018,91
0.5093729496002197,0.013096825919206497,0.062176913022994995,0.005999591538943904,0.001,0.25,l2,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.4335511982570806,0.4293537787513692,0.42872928176795577,0.44,0.4156692056583242,0.41320553780617675,0.4111349036402569,0.41127348643006273,0.42286467403890327,0.010614495520338678,78
0.5028340220451355,0.02192320014044917,0.06012830138206482,0.0011835682707742833,0.001,0.25,l2,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.429035752979415,0.42888402625820565,0.4268426842684268,0.4409799554565701,0.4134929270946682,0.4106382978723404,0.4106951871657754,0.410844629822732,0.4214266826147667,0.010791501497923052,83
0.499440461397171,0.00865957329428751,0.06026738882064819,0.001536077047946162,0.001,0.25,,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.4227467811158798,0.42562432138979367,0.42417582417582417,0.42872928176795577,0.4090909090909091,0.4050901378579003,0.40803382663847787,0.4058577405857741,0.4161686028278143,0.009353367647632583,95
0.49679046869277954,0.014365433679006572,0.06080275774002075,0.0020740395574610072,0.001,0.25,,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.42015005359056806,0.4233261339092872,0.4227820372398685,0.42731277533039647,0.40864864864864864,0.4067439409905163,0.40506329113924056,0.40416666666666673,0.41477419343939903,0.008889640441471301,99
0.5114952921867371,0.01990382407848702,0.06484553217887878,0.004848277875627833,0.001,0.5,l1,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4258474576271187,0.4241119483315393,0.41845493562231756,0.4314994606256743,0.40638297872340423,0.4077868852459017,0.4096133751306165,0.399197592778335,0.4153618292606134,0.010540577775734769,96
0.5036686956882477,0.019950383235064595,0.05882135033607483,0.002480375707534515,0.001,0.5,l1,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.4249471458773784,0.42320085929108486,0.41666666666666663,0.43057050592034446,0.4046610169491526,0.40740740740740744,0.4095634095634096,0.3979999999999999,0.4143771264594305,0.01055588114162537,100
0.5108993947505951,0.02645467743831001,0.06267762184143066,0.0035490215028438276,0.001,0.5,l2,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.42934196332254587,0.4287268770402612,0.42391304347826086,0.4335511982570806,0.40899357601713054,0.4097148891235481,0.4118895966029724,0.40573770491803274,0.41898360609497903,0.010309156557394753,88
0.4961192011833191,0.015675437760790722,0.0666441023349762,0.009793633472472696,0.001,0.5,l2,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.4267241379310345,0.42733188720173537,0.4220779220779221,0.43449781659388653,0.4081196581196581,0.40799158780231337,0.4118895966029724,0.406570841889117,0.41815043102732996,0.010109236008856517,92
0.5068134069442749,0.017367375943704466,0.059678107500076294,0.0031530288582039025,0.001,0.5,,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.42127659574468085,0.42286947141316067,0.4195652173913044,0.4240437158469946,0.40816326530612246,0.4046364594309799,0.40842105263157896,0.40372670807453415,0.4140878107299195,0.008076285503045084,104
0.5065042972564697,0.014690350713014735,0.06395426392555237,0.006183214357079894,0.001,0.5,,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.5, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.41959531416400425,0.4210526315789474,0.4182015167930661,0.4226579520697168,0.40598290598290593,0.4058885383806519,0.4050367261280167,0.4016477857878476,0.41250792136064457,0.008053234764569742,108
0.5075584053993225,0.02057913506149872,0.06841200590133667,0.009439022931043812,0.001,0.75,l1,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4258474576271187,0.4241119483315393,0.41845493562231756,0.4314994606256743,0.40638297872340423,0.4077868852459017,0.4096133751306165,0.399197592778335,0.4153618292606134,0.010540577775734769,96
0.5144851803779602,0.01674418000420033,0.06100589036941528,0.003315900633677074,0.001,0.75,l1,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.4249471458773784,0.42320085929108486,0.41666666666666663,0.43057050592034446,0.4046610169491526,0.40740740740740744,0.4095634095634096,0.3979999999999999,0.4143771264594305,0.01055588114162537,100
0.5178032219409943,0.011756697602323746,0.0659896731376648,0.009765279275117156,0.001,0.75,l2,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.42934196332254587,0.4287268770402612,0.42391304347826086,0.4335511982570806,0.40899357601713054,0.4097148891235481,0.4118895966029724,0.40573770491803274,0.41898360609497903,0.010309156557394753,88
0.5161236226558685,0.016781287662715073,0.0596194863319397,0.001687789272787792,0.001,0.75,l2,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.4267241379310345,0.42733188720173537,0.4220779220779221,0.43449781659388653,0.4081196581196581,0.40799158780231337,0.4118895966029724,0.406570841889117,0.41815043102732996,0.010109236008856517,92
0.5034845173358917,0.01415224251678665,0.06272882223129272,0.008127701946683746,0.001,0.75,,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.42127659574468085,0.42286947141316067,0.4195652173913044,0.4240437158469946,0.40816326530612246,0.4046364594309799,0.40842105263157896,0.40372670807453415,0.4140878107299195,0.008076285503045084,104
0.5027885437011719,0.017747146954243342,0.06167572736740112,0.005182837925162278,0.001,0.75,,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 0.75, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.41959531416400425,0.4210526315789474,0.4182015167930661,0.4226579520697168,0.40598290598290593,0.4058885383806519,0.4050367261280167,0.4016477857878476,0.41250792136064457,0.008053234764569742,108
0.6706199645996094,0.18406724517667775,0.10654541850090027,0.07422907788364899,0.001,1.0,l1,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4258474576271187,0.4241119483315393,0.41845493562231756,0.4314994606256743,0.40638297872340423,0.4077868852459017,0.4096133751306165,0.399197592778335,0.4153618292606134,0.010540577775734769,96
0.5170115232467651,0.022832380165389153,0.06156027317047119,0.0026718148801033797,0.001,1.0,l1,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.4249471458773784,0.42320085929108486,0.41666666666666663,0.43057050592034446,0.4046610169491526,0.40740740740740744,0.4095634095634096,0.3979999999999999,0.4143771264594305,0.01055588114162537,100
0.49911579489707947,0.01752798443240159,0.058826714754104614,0.0021780981087412108,0.001,1.0,l2,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.42934196332254587,0.4287268770402612,0.42391304347826086,0.4335511982570806,0.40899357601713054,0.4097148891235481,0.4118895966029724,0.40573770491803274,0.41898360609497903,0.010309156557394753,88
0.499889612197876,0.009633728212551325,0.0669134259223938,0.007690663425356723,0.001,1.0,l2,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.4267241379310345,0.42733188720173537,0.4220779220779221,0.43449781659388653,0.4081196581196581,0.40799158780231337,0.4118895966029724,0.406570841889117,0.41815043102732996,0.010109236008856517,92
0.5092055201530457,0.017028171799108482,0.06532672047615051,0.009623153419691322,0.001,1.0,,True,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.42127659574468085,0.42286947141316067,0.4195652173913044,0.4240437158469946,0.40816326530612246,0.4046364594309799,0.40842105263157896,0.40372670807453415,0.4140878107299195,0.008076285503045084,104
0.6362110674381256,0.19055987708859876,0.09401381015777588,0.038589426663369814,0.001,1.0,,False,"{'estimator__alpha': 0.001, 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.41959531416400425,0.4210526315789474,0.4182015167930661,0.4226579520697168,0.40598290598290593,0.4058885383806519,0.4050367261280167,0.4016477857878476,0.41250792136064457,0.008053234764569742,108
0.9311235249042511,0.10388556477860343,0.1265878677368164,0.011446955733514202,0.01,0.25,l1,True,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.45089285714285715,0.4575311438278596,0.42998897464167585,0.46720368239355575,0.43249176728869376,0.4310344827586207,0.42626480086114105,0.425531914893617,0.4401174529760026,0.015003671148305394,50
0.8397211134433746,0.12415486686274009,0.09761252999305725,0.04072635872892171,0.01,0.25,l1,False,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.45089285714285715,0.4606613454960091,0.4285714285714286,0.4666666666666666,0.432967032967033,0.42934196332254587,0.4279569892473118,0.42462845010615713,0.44021084169000113,0.015537407610088547,49
0.7946327328681946,0.11041934713326601,0.11043423414230347,0.02827146000120756,0.01,0.25,l2,True,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.45240761478163494,0.4482366325369739,0.43468468468468474,0.4626006904487917,0.4312849162011173,0.4270152505446623,0.4276315789473684,0.4244372990353698,0.4385373333975754,0.013150340117998127,54
0.8675691485404968,0.1828498895682412,0.12518739700317383,0.050685198295454,0.01,0.25,l2,False,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.45089285714285715,0.4489795918367347,0.43595505617977526,0.4626006904487917,0.43176733780760623,0.42779587404994573,0.42529989094874593,0.4252136752136752,0.4385631217035165,0.013044966727789042,53
0.5042989253997803,0.013165920255011591,0.06070944666862488,0.002409701999939761,0.01,0.25,,True,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.4351648351648352,0.43249176728869376,0.43080357142857145,0.43400447427293065,0.41712403951701427,0.4129729729729729,0.4177489177489177,0.4135737009544009,0.4242355349185421,0.00907851743635957,77
0.5013444721698761,0.014590217299274904,0.060563862323760986,0.001517553840405578,0.01,0.25,,False,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.42966194111232275,0.4315443592552026,0.4288888888888889,0.43111111111111117,0.41484716157205237,0.41334768568353064,0.4146868250539957,0.41313559322033894,0.4221529457371804,0.008201890085285537,79
0.5064863860607147,0.021462959152605633,0.060162514448165894,0.0017227511225921975,0.01,0.5,l1,True,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4422657952069718,0.45291479820627806,0.4312431243124312,0.45842696629213486,0.4301310043668122,0.4240506329113924,0.423404255319149,0.4170124481327801,0.43493112809349366,0.013866505361961408,57
0.5019177198410034,0.009259859493904829,0.061025023460388184,0.005302664661818286,0.01,0.5,l1,False,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.4437158469945354,0.45291479820627806,0.4298245614035087,0.45566778900112237,0.4301310043668122,0.4249471458773784,0.42507970244420834,0.4157187176835574,0.4347499457471751,0.013441054549766808,60
0.5010080933570862,0.011713392519586304,0.062485456466674805,0.005351425076287231,0.01,0.5,l2,True,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.44789356984478934,0.44847112117780297,0.4279379157427938,0.45342312008978675,0.4205914567360351,0.4241119483315393,0.42779587404994573,0.4185068349106204,0.43359148011041415,0.01309202010905698,66
0.5119891464710236,0.018541260934111622,0.05980268120765686,0.002464113035086424,0.01,0.5,l2,False,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.44739756367663347,0.4492099322799097,0.4296788482834994,0.4521934758155231,0.419672131147541,0.4253490870032224,0.4250269687162891,0.42016806722689076,0.4335870092686886,0.01280190880431549,69
0.499484121799469,0.013561480995846805,0.06476452946662903,0.009625541640791529,0.01,0.5,,True,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.5, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.43402399127589975,0.4301310043668122,0.4265193370165745,0.4282560706401767,0.41703056768558955,0.41075268817204297,0.41810344827586204,0.4109014675052411,0.42196482186727485,0.008365108673016656,80
0.49319764971733093,0.017702979738128302,0.060781508684158325,0.005401159410509787,0.01,0.5,,False,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.5, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.42996742671009774,0.42919389978213507,0.42417582417582417,0.42731277533039647,0.41386782231852653,0.4120171673819742,0.4163090128755364,0.4104712041884817,0.42041439159537153,0.007576017845362365,84
0.5086653530597687,0.021265937895170343,0.062325477600097656,0.004372792107318841,0.01,0.75,l1,True,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4422657952069718,0.45291479820627806,0.4312431243124312,0.45842696629213486,0.4301310043668122,0.4240506329113924,0.423404255319149,0.4170124481327801,0.43493112809349366,0.013866505361961408,57
0.5078390538692474,0.011560243639215761,0.059525489807128906,0.0021146260915422686,0.01,0.75,l1,False,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.4437158469945354,0.45291479820627806,0.4298245614035087,0.45566778900112237,0.4301310043668122,0.4249471458773784,0.42507970244420834,0.4157187176835574,0.4347499457471751,0.013441054549766808,60
0.5005268752574921,0.01466014842622112,0.06478670239448547,0.007043494468055779,0.01,0.75,l2,True,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.44789356984478934,0.44847112117780297,0.4279379157427938,0.45342312008978675,0.4205914567360351,0.4241119483315393,0.42779587404994573,0.4185068349106204,0.43359148011041415,0.01309202010905698,66
0.5079395473003387,0.018326549566885182,0.061973512172698975,0.005366313604382427,0.01,0.75,l2,False,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.75, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.44739756367663347,0.4492099322799097,0.4296788482834994,0.4521934758155231,0.419672131147541,0.4253490870032224,0.4250269687162891,0.42016806722689076,0.4335870092686886,0.01280190880431549,69
0.5193718671798706,0.029125966905061917,0.061993420124053955,0.0027506266916382223,0.01,0.75,,True,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.75, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.43402399127589975,0.4301310043668122,0.4265193370165745,0.4282560706401767,0.41703056768558955,0.41075268817204297,0.41810344827586204,0.4109014675052411,0.42196482186727485,0.008365108673016656,80
0.5017735660076141,0.016111257331349577,0.06137475371360779,0.0019785254201867748,0.01,0.75,,False,"{'estimator__alpha': 0.01, 'vectorizer__max_df': 0.75, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.42996742671009774,0.42919389978213507,0.42417582417582417,0.42731277533039647,0.41386782231852653,0.4120171673819742,0.4163090128755364,0.4104712041884817,0.42041439159537153,0.007576017845362365,84
