mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__alpha,param_estimator__loss,param_estimator__tol,param_vectorizer__max_df,param_vectorizer__norm,param_vectorizer__smooth_idf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0.40241020917892456,0.058496443802453425,0.05339893698692322,0.012348524696343927,1e-06,hinge,0.1,0.25,l1,True,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.469545957918051,0.4781216648879402,0.47639484978540775,0.4303030303030303,0.46187845303867403,0.442021803766105,0.46072186836518053,0.47619047619047616,0.46189726303185813,0.016320313424955827,1005
0.5108547210693359,0.07982394229444273,0.0623755156993866,0.013695341808797975,1e-06,hinge,0.1,0.25,l1,False,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.46702702702702703,0.5084745762711864,0.49255441008018336,0.4152700186219739,0.4579646017699115,0.43968871595330744,0.46004319654427644,0.4715083798882682,0.46406636576951676,0.02710299254201363,893
0.46546295285224915,0.042851777062053266,0.052324503660202026,0.009952660966638759,1e-06,hinge,0.1,0.25,l2,True,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.46888888888888897,0.4455348380765456,0.4566596194503171,0.42914979757085026,0.44798301486199565,0.4724919093851132,0.4421699078812691,0.4526315789473684,0.4519386943827935,0.01324731457182521,1220
0.526190310716629,0.04711825266607022,0.0671629011631012,0.013515640273056566,1e-06,hinge,0.1,0.25,l2,False,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.25, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.45905172413793105,0.44618395303326813,0.45873526259378355,0.42574257425742573,0.43570669500531345,0.4586387434554974,0.44354018311291965,0.4389233954451346,0.4458153163801592,0.011535151079502374,1334
0.48438721895217896,0.05662598288463557,0.05538982152938843,0.014257302490857203,1e-06,hinge,0.1,0.25,,True,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.4575163398692811,0.44646464646464645,0.4439746300211417,0.4270109235352532,0.42857142857142855,0.4346076458752515,0.4346076458752515,0.44053774560496384,0.4391613757271522,0.009464127425573616,1722
0.5672456920146942,0.1333314465292933,0.0578044056892395,0.014324816451775439,1e-06,hinge,0.1,0.25,,False,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.25, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.4503735325506937,0.4417670682730924,0.4405010438413361,0.42507345739471103,0.42946058091286304,0.43984220907297833,0.4406091370558376,0.4277227722772277,0.4369187251723425,0.008062544663540104,1939
0.5671645700931549,0.08513775776628642,0.05550631880760193,0.013745700653763621,1e-06,hinge,0.1,0.5,l1,True,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.4205518553758325,0.4328922495274103,0.4848484848484848,0.4439918533604888,0.4329268292682926,0.5029515938606848,0.41697416974169743,0.3971119133574007,0.44153111866753647,0.03320358995333689,1544
0.5227572023868561,0.09715766351638501,0.06303548812866211,0.014947517835101305,1e-06,hinge,0.1,0.5,l1,False,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.465872156013001,0.47939262472885036,0.4601036269430051,0.4186489058039962,0.4407826982492276,0.48606465997770354,0.4607104413347686,0.45846477392218715,0.45875498587159247,0.019873387326898206,1062
0.6177327036857605,0.06620273893776647,0.06429782509803772,0.010846766034173916,1e-06,hinge,0.1,0.5,l2,True,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.4446700507614213,0.4638297872340425,0.4258706467661692,0.45511482254697283,0.3864042933810376,0.4670157068062826,0.4415584415584416,0.4003831417624521,0.43560586135210244,0.02747173401981848,1997
0.531499445438385,0.063087697272411,0.05949699878692627,0.013356386954874719,1e-06,hinge,0.1,0.5,l2,False,"{'estimator__alpha': 1e-06, 'estimator__loss': 'hinge', 'estimator__tol': 0.1, 'vectorizer__max_df': 0.5, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.45726495726495725,0.4446640316205534,0.42677012609117365,0.424923391215526,0.39560439560439553,0.4641350210970464,0.4164278892072589,0.4169124877089479,0.43083778747623236,0.021484712861058342,2365
