mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__splitter,param_vectorizer__max_df,param_vectorizer__norm,param_vectorizer__smooth_idf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0.6739698946475983,0.0758228469984327,0.06281322240829468,0.012658026450910052,5,2,5,best,0.6,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.2252510760401722,0.20662251655629138,0.21045197740112995,0.2107936507936508,0.2603036876355748,0.22464261402314498,0.22550335570469798,0.22999327505043715,0.22419526915063742,0.015881371833038543,901
0.6776905655860901,0.06801236890689505,0.07091391086578369,0.013179244361376807,5,2,5,best,0.6,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.2252510760401722,0.20662251655629138,0.21045197740112995,0.2107936507936508,0.2603036876355748,0.22464261402314498,0.22550335570469798,0.22999327505043715,0.22419526915063742,0.015881371833038543,901
0.7383213043212891,0.09536734506767039,0.06546679139137268,0.013936592876721447,5,2,5,best,1.0,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.22541277817659724,0.20927152317880798,0.20971147079521463,0.22662116040955632,0.20941672522839075,0.2105263157894737,0.22611036339165544,0.2307176391683434,0.21847349701725494,0.008869970529412078,965
0.6388545036315918,0.11870631649774041,0.053764671087265015,0.011726748691708512,5,2,5,best,1.0,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.22541277817659724,0.20717131474103587,0.21030345800988,0.22662116040955632,0.26124197002141325,0.21038062283737022,0.22611036339165544,0.2307176391683434,0.22474491334448146,0.01619127559053681,883
0.6378596425056458,0.08625401429184867,0.06209361553192139,0.011443302058373848,5,2,5,best,1.0,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.22573687994248742,0.21343873517786563,0.21007806955287436,0.2255639097744361,0.2090395480225989,0.2216142270861833,0.22477995937711578,0.22860962566844917,0.21985761932525133,0.007287939589626836,951
0.6630536913871765,0.0564391875052329,0.0741962194442749,0.011337986133182697,5,2,5,best,1.0,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.22573687994248742,0.21343873517786563,0.21082621082621084,0.22419685577580314,0.2084507042253521,0.2247956403269755,0.2259810554803789,0.23025435073627848,0.220460054061419,0.00769212201339209,935
0.6604225039482117,0.0934540833220905,0.06317177414894104,0.014304029694740879,5,2,5,best,1.0,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.2252510760401722,0.20662251655629138,0.21045197740112995,0.2107936507936508,0.2603036876355748,0.22464261402314498,0.22550335570469798,0.22999327505043715,0.22419526915063742,0.015881371833038543,901
0.6538472175598145,0.11583875182782341,0.06276464462280273,0.013894136850494962,5,2,5,best,1.0,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.2252510760401722,0.20662251655629138,0.21045197740112995,0.2107936507936508,0.2603036876355748,0.22464261402314498,0.22550335570469798,0.22999327505043715,0.22419526915063742,0.015881371833038543,901
0.7271831333637238,0.07168189718998944,0.07131966948509216,0.011688894531488126,5,2,5,random,0.3,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.1485919712402636,0.21505376344086022,0.3726027397260274,0.24839400428265523,0.3780821917808219,0.3333333333333333,0.3506849315068493,0.21568627450980396,0.2828036512275769,0.0810821974693352,658
0.7418800294399261,0.07761880603911199,0.06926041841506958,0.010780813436503698,5,2,5,random,0.3,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.1485919712402636,0.21505376344086022,0.3726027397260274,0.24944320712694876,0.3780821917808219,0.33043478260869563,0.3506849315068493,0.21568627450980396,0.2825724827425338,0.08080727519177644,664
0.7139826118946075,0.07643271686725518,0.06523394584655762,0.014095693566284023,5,2,5,random,0.3,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.27692307692307694,0.2817460317460318,0.39106145251396646,0.2949852507374631,0.31836734693877555,0.3323615160349855,0.3506849315068493,0.30267062314540055,0.3186000286933186,0.03601409568520896,393
0.6853344142436981,0.07693598272002897,0.05841702222824097,0.01814275415231423,5,2,5,random,0.3,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.2379421221864952,0.28048780487804875,0.39106145251396646,0.2915451895043732,0.31836734693877555,0.3323615160349855,0.3506849315068493,0.30177514792899407,0.31302818893656104,0.0435810291893234,430
0.6326200366020203,0.08410650017989767,0.04728570580482483,0.006978547671697922,5,2,5,random,0.3,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.3283582089552239,0.29971181556195964,0.3063063063063063,0.25112107623318386,0.2603550295857988,0.3076923076923077,0.26865671641791045,0.24691358024691357,0.2836393801249505,0.0285554183920647,645
0.6402444839477539,0.11680090888128536,0.06154710054397583,0.020139471245153112,5,2,5,random,0.3,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.3, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.3283582089552239,0.29971181556195964,0.3063063063063063,0.25112107623318386,0.2603550295857988,0.3076923076923077,0.26865671641791045,0.24691358024691357,0.2836393801249505,0.0285554183920647,645
0.647271066904068,0.10970899185454691,0.07407170534133911,0.01080355273912421,5,2,5,random,0.6,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.3872832369942196,0.27565982404692085,0.19054054054054054,0.29080118694362017,0.2754098360655738,0.22666666666666666,0.30857142857142855,0.28662420382165604,0.2801946154563283,0.054052761548667644,681
0.6335432529449463,0.12630563715799206,0.06445398926734924,0.012854153607465457,5,2,5,random,0.6,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.39193083573487036,0.27565982404692085,0.19054054054054054,0.29080118694362017,0.2754098360655738,0.25523012552301255,0.30857142857142855,0.281150159744409,0.283661742146297,0.05245475250395895,643
0.6741316914558411,0.09852555821359062,0.06016656756401062,0.013733731665000361,5,2,5,random,0.6,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.2914285714285714,0.22746781115879827,0.19607843137254902,0.2246726395589249,0.27329192546583847,0.3176470588235294,0.3539325842696629,0.30177514792899407,0.27328677125085854,0.05004514645278598,759
0.6850717663764954,0.07687317819879944,0.06664577126502991,0.015161873008553052,5,2,5,random,0.6,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.1546649968691296,0.19501133786848074,0.20622837370242214,0.3438395415472779,0.20992907801418437,0.21947873799725648,0.37057220708446864,0.21497919556171988,0.2393379335806175,0.07091036015335017,847
0.6336823999881744,0.08394917437309109,0.06847801804542542,0.01358835037642416,5,2,5,random,0.6,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.22413793103448276,0.199438202247191,0.2476780185758514,0.22686567164179106,0.2752293577981651,0.21718213058419242,0.33618233618233617,0.24924012158054712,0.24699422120556963,0.040054897692358836,827
0.574199765920639,0.11844954482519576,0.06149411201477051,0.014652553006277595,5,2,5,random,0.6,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.22413793103448276,0.199438202247191,0.2476780185758514,0.22686567164179106,0.2752293577981651,0.21718213058419242,0.33618233618233617,0.24924012158054712,0.24699422120556963,0.040054897692358836,827
0.5827256441116333,0.06520811819283397,0.061727702617645264,0.012370964761539493,5,2,5,random,1.0,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.3872832369942196,0.27565982404692085,0.19054054054054054,0.29080118694362017,0.2754098360655738,0.22666666666666666,0.30857142857142855,0.28662420382165604,0.2801946154563283,0.054052761548667644,681
0.610304445028305,0.08416693562495593,0.058603137731552124,0.011073294652982131,5,2,5,random,1.0,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.39193083573487036,0.27565982404692085,0.19054054054054054,0.29080118694362017,0.2754098360655738,0.25523012552301255,0.30857142857142855,0.281150159744409,0.283661742146297,0.05245475250395895,643
0.725114494562149,0.059430616690639836,0.06849822402000427,0.012387717249947122,5,2,5,random,1.0,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.2914285714285714,0.22746781115879827,0.19607843137254902,0.2246726395589249,0.27329192546583847,0.3176470588235294,0.3539325842696629,0.30177514792899407,0.27328677125085854,0.05004514645278598,759
0.6653348803520203,0.10216145714517538,0.06894120573997498,0.013852498877482767,5,2,5,random,1.0,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.1546649968691296,0.19501133786848074,0.20622837370242214,0.3438395415472779,0.20992907801418437,0.21947873799725648,0.37057220708446864,0.21497919556171988,0.2393379335806175,0.07091036015335017,847
0.696967750787735,0.06112487446652924,0.06295529007911682,0.014217787354056703,5,2,5,random,1.0,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.22413793103448276,0.199438202247191,0.2476780185758514,0.22686567164179106,0.2752293577981651,0.21718213058419242,0.33618233618233617,0.24924012158054712,0.24699422120556963,0.040054897692358836,827
0.6868429481983185,0.06227862487243257,0.05724778771400452,0.014592276064115046,5,2,5,random,1.0,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__splitter': 'random', 'vectorizer__max_df': 1.0, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.22413793103448276,0.199438202247191,0.2476780185758514,0.22686567164179106,0.2752293577981651,0.21718213058419242,0.33618233618233617,0.24924012158054712,0.24699422120556963,0.040054897692358836,827
0.6801455318927765,0.09060398644190405,0.062129825353622437,0.014930316176219158,5,2,25,best,0.3,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.3215859030837005,0.26627218934911245,0.29411764705882354,0.24074074074074073,0.26124197002141325,0.30409356725146197,0.26627218934911245,0.2545454545454545,0.2761087076749774,0.025753763341716154,713
0.6646373569965363,0.0854731739303502,0.05725589394569397,0.012495239478176386,5,2,25,best,0.3,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.2917933130699088,0.2631578947368421,0.29411764705882354,0.24074074074074073,0.26124197002141325,0.30409356725146197,0.26627218934911245,0.2545454545454545,0.2719953470967197,0.020674533656318245,786
0.6651017665863037,0.09555973832219616,0.0643206536769867,0.013253139790498887,5,2,25,best,0.3,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.2926829268292683,0.2611275964391691,0.2890855457227139,0.24074074074074073,0.2557651991614256,0.3076923076923077,0.26627218934911245,0.25609756097560976,0.27118300836379344,0.021309959377229376,799
0.6707092821598053,0.09245361651267071,0.05955004692077637,0.013636019966000753,5,2,25,best,0.3,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.2926829268292683,0.25958702064896755,0.2890855457227139,0.24074074074074073,0.26012793176972276,0.3076923076923077,0.26627218934911245,0.25609756097560976,0.2715357779660554,0.02106472429840869,793
0.6492944657802582,0.08205694666149656,0.06084483861923218,0.01223933095931093,5,2,25,best,0.3,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.2917933130699088,0.2565597667638484,0.2958579881656805,0.24074074074074073,0.2603036876355748,0.3076923076923077,0.26785714285714285,0.2515337423312884,0.2715423361570616,0.022421030316070574,789
0.6620998680591583,0.05366993589484379,0.06509280204772949,0.013320781776248155,5,2,25,best,0.3,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.3, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.2917933130699088,0.2565597667638484,0.2958579881656805,0.24074074074074073,0.2603036876355748,0.3076923076923077,0.26785714285714285,0.2515337423312884,0.2715423361570616,0.022421030316070574,789
0.7915811538696289,0.039970820517670945,0.07284942269325256,0.005905348284406898,5,2,25,best,0.6,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.22541277817659724,0.20927152317880798,0.20971147079521463,0.22662116040955632,0.21015514809590974,0.2105263157894737,0.22611036339165544,0.2307176391683434,0.2185657998756948,0.008778615156599157,961
0.6847377717494965,0.07710826101780012,0.07604590058326721,0.011402919548923295,5,2,25,best,0.6,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.22541277817659724,0.20717131474103587,0.21030345800988,0.22662116040955632,0.26124197002141325,0.21038062283737022,0.22611036339165544,0.2307176391683434,0.22474491334448146,0.01619127559053681,883
0.6595161259174347,0.08180088035346339,0.07488244771957397,0.008550986587349164,5,2,25,best,0.6,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.22573687994248742,0.21343873517786563,0.21007806955287436,0.2255639097744361,0.21015514809590974,0.2216142270861833,0.22477995937711578,0.22860962566844917,0.21999706933441518,0.007087526177225768,945
0.7074905037879944,0.08654249393923984,0.06281962990760803,0.01417523364851359,5,2,25,best,0.6,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.22573687994248742,0.21343873517786563,0.21082621082621084,0.22419685577580314,0.21089879688605803,0.2247956403269755,0.2259810554803789,0.23025435073627848,0.22076606564400725,0.007243910711161272,933
0.6694406270980835,0.07719772780710095,0.061195164918899536,0.012269258643021733,5,2,25,best,0.6,,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': True}",0.2252510760401722,0.20662251655629138,0.21045197740112995,0.2107936507936508,0.2603036876355748,0.22464261402314498,0.22550335570469798,0.22999327505043715,0.22419526915063742,0.015881371833038543,901
0.6807269155979156,0.08429694344974915,0.07033991813659668,0.015800504680770808,5,2,25,best,0.6,,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 0.6, 'vectorizer__norm': None, 'vectorizer__smooth_idf': False}",0.2252510760401722,0.20662251655629138,0.21045197740112995,0.2107936507936508,0.2603036876355748,0.22464261402314498,0.22550335570469798,0.22999327505043715,0.22419526915063742,0.015881371833038543,901
0.6556376814842224,0.09123902582506868,0.07132124900817871,0.012934265922161419,5,2,25,best,1.0,l1,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': True}",0.22541277817659724,0.20927152317880798,0.20971147079521463,0.22662116040955632,0.21015514809590974,0.2105263157894737,0.22611036339165544,0.2307176391683434,0.2185657998756948,0.008778615156599157,961
0.608447253704071,0.09824219043871367,0.0672922432422638,0.011055707471631454,5,2,25,best,1.0,l1,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l1', 'vectorizer__smooth_idf': False}",0.22541277817659724,0.20717131474103587,0.21030345800988,0.22662116040955632,0.26124197002141325,0.21038062283737022,0.22611036339165544,0.2307176391683434,0.22474491334448146,0.01619127559053681,883
0.6797676384449005,0.09194021300692012,0.05977219343185425,0.012986489754385818,5,2,25,best,1.0,l2,True,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': True}",0.22573687994248742,0.21343873517786563,0.21007806955287436,0.2255639097744361,0.21015514809590974,0.2216142270861833,0.22477995937711578,0.22860962566844917,0.21999706933441518,0.007087526177225768,945
0.6805284917354584,0.10893830634231422,0.06931155920028687,0.013457402568448911,5,2,25,best,1.0,l2,False,"{'estimator__max_depth': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 25, 'estimator__splitter': 'best', 'vectorizer__max_df': 1.0, 'vectorizer__norm': 'l2', 'vectorizer__smooth_idf': False}",0.22573687994248742,0.21343873517786563,0.21082621082621084,0.22419685577580314,0.21089879688605803,0.2247956403269755,0.2259810554803789,0.23025435073627848,0.22076606564400725,0.007243910711161272,933
